Player IGN,League Selection,Roughly how much have you spent on the game so far? (EUR/USD),Card status in Account (non-borrow) [SSR Rice Shower  - Power],Card status in Account (non-borrow) [SSR Super Creek - Stamina],Card status in Account (non-borrow) [SSR Kitasan Black - Speed],Card status in Account (non-borrow) [SSR Riko Kashimoto - Pal],Card status in Account (non-borrow) [R Riko Kashimoto - Pal],Card most frequently borrowed for Libra Cup (CM6) ace runs,Weekly Career Count,Select day,Long S aptitude affects,Turf G uma (e.g. Haru Urara) falling significantly behind everyone else in the race disables the gold recovery skill called,Libra Cup takes place at  ______ racecourse in _______ season,Libra Cup weather is ______ and the ground is ________ conditions,"Libra Cup race length is ______m, which is a ______________",Base speed for Libra Cup is,Which running style has the highest base target speed in the final leg and last spurt?,Which of these skills has the biggest full acceleration effect upon successfully triggering (ignore timing differences),End Closer only acceleration skill is called,Skill activation is determined by __________,Having 2 gold recovery skills on uma with 300 wit at the moment of making the skill checks gives approximately ____ % chance of activating both gold recovery skills,Having 2 gold recovery skills on uma with 500 wit at the moment of making the skill checks gives approximately ____ % chance of activating both gold recovery skills,"OPTIONAL BONUS QUESTION:
Libra constellation was invented by the __________ by detaching the giant scorpion claws from the Scorpius constellation and giving these scorpion claws to Virgo. This is why some of the stars that form the Libra constellation are/have been called ""Northern claw"", ""Southern claw"" and ""3rd star of the scorpion"".",Go to Submit page or fill in a different section of the survey before submitting?,How did you find out about this survey? (optional),"Star rating for filling this form (1=lowest, 5=highest) (optional)",Suggestions how to improve this form for future Champions Meeting data collection (optional),Consent,Day 1 - Team Comp 1 - Uma 1 - Name,Day 1 - Team Comp 1 - Uma 1 - Running Style,Day 1 - Team Comp 1 - Uma 1 - Role,Day 1 - Team Comp 1 - Uma 2 - Name,Day 1 - Team Comp 1 - Uma 2 - Running Style,Day 1 - Team Comp 1 - Uma 2 - Role,Day 1 - Team Comp 1 - Uma 3 - Name,Day 1 - Team Comp 1 - Uma 3 - Running Style,Day 1 - Team Comp 1 - Uma 3 - Role,Day 1 - Team Comp 1 - Number of attempts/races,Day 1 - Team Comp 1 - Number of wins,Day 1 - Add 2nd Team Comp?,Day 1 - Team Comp 2 - Uma 1 - Name,Day 1 - Team Comp 2 - Uma 1 - Running Style,Day 1 - Team Comp 2 - Uma 1 - Role,Day 1 - Team Comp 2 - Uma 2 - Name,Day 1 - Team Comp 2 - Uma 2 - Running Style,Day 1 - Team Comp 2 - Uma 2 - Role,Day 1 - Team Comp 2 - Uma 3 - Name,Day 1 - Team Comp 2 - Uma 3 - Running Style,Day 1 - Team Comp 2 - Uma 3 - Role,Day 1 - Team Comp 2 - Number of attempts/races,Day 1 - Team Comp 2 - Number of wins,Day 1 - How many team comps total?,Go to Submit page or fill in another day before submitting?,Was your Day 2 - Team Comp 1 the exact same three umas as your Day 1 - Team Comp 1?,Day 2 - Team Comp 1 - Uma 1 - Name,Day 2 - Team Comp 1 - Uma 1 - Running Style,Day 2 - Team Comp 1 - Uma 1 - Role,Day 2 - Team Comp 1 - Uma 2 - Name,Day 2 - Team Comp 1 - Uma 2 - Running Style,Day 2 - Team Comp 1 - Uma 2 - Role,Day 2 - Team Comp 1 - Uma 3 - Name,Day 2 - Team Comp 1 - Uma 3 - Running Style,Day 2 - Team Comp 1 - Uma 3 - Role,Day 2 - Team Comp 1 - Number of attempts/races played,Day 2 - Team Comp 1 - Number of wins,Day 2 - Add 2nd Team Comp?,Day 2 - Team Comp 2 - Uma 1 - Name,Day 2 - Team Comp 2 - Uma 1 - Running Style,Day 2 - Team Comp 2 - Uma 1 - Role,Day 2 - Team Comp 2 - Uma 2 - Name,Day 2 - Team Comp 2 - Uma 2 - Running Style,Day 2 - Team Comp 2 - Uma 2 - Role,Day 2 - Team Comp 2 - Uma 3 - Name,Day 2 - Team Comp 2 - Uma 3 - Running Style,Day 2 - Team Comp 2 - Uma 3 - Role,Day 2 - Team Comp 2 - Number of attempts/races,Day 2 - Team Comp 2 - Number of wins,Day 2 - How many team comps total?,Go to Submit page or fill in another day?,Was your Day 3 - Team Comp 1 the exact same three umas as your Day 2 - Team Comp 1?,A Group or B Group?,Day 3 - Team Comp 1 - Uma 1 - Name,Day 3 - Team Comp 1 - Uma 1 - Running Style,Day 3 - Team Comp 1 - Uma 1 - Role,Day 3 - Team Comp 1 - Uma 2 - Name,Day 3 - Team Comp 1 - Uma 2 - Running Style,Day 3 - Team Comp 1 - Uma 2 - Role,Day 3 - Team Comp 1 - Uma 3 - Name,Day 3 - Team Comp 1 - Uma 3 - Running Style,Day 3 - Team Comp 1 - Uma 3 - Role,Day 3 - Team Comp 1 - Number of attempts/races played,Day 3 - Team Comp 1 - Number of wins,Day 3 - Add 2nd Team Comp?,Day 3 - Team Comp 2 - Uma 1 - Name,Day 3 - Team Comp 2 - Uma 1 - Running Style,Day 3 - Team Comp 2 - Uma 1 - Role,Day 3 - Team Comp 2 - Uma 2 - Name,Day 3 - Team Comp 2 - Uma 2 - Running Style,Day 3 - Team Comp 2 - Uma 2 - Role,Day 3 - Team Comp 2 - Uma 3 - Name,Day 3 - Team Comp 2 - Uma 3 - Running Style,Day 3 - Team Comp 2 - Uma 3 - Role,Day 3 - Team Comp 2 - No. of attempts/races played,Day 3 - Team Comp 2 - Number of wins,Day 3 - How many team comps total?,Go to Submit page or fill in another day?,Was your Day 4 - Team Comp 1 the exact same three umas as your Day 3 - Team Comp 1?,A Group or B Group?,Day 4 - Team Comp 1 - Uma 1 - Name,Day 4 - Team Comp 1 - Uma 1 - Running Style,Day 4 - Team Comp 1 - Uma 1 - Role,Day 4 - Team Comp 1 - Uma 2 - Name,Day 4 - Team Comp 1 - Uma 2 - Running Style,Day 4 - Team Comp 1 - Uma 2 - Role,Day 4 - Team Comp 1 - Uma 3 - Name,Day 4 - Team Comp 1 - Uma 3 - Running Style,Day 4 - Team Comp 1 - Uma 3 - Role,Day 4 - Team Comp 1 - Number of attempts/races played,Day 4 - Team Comp 1 - Number of wins,Day 4 - Add 2nd Team Comp?,Day 4 - Team Comp 2 - Uma 1 - Name,Day 4 - Team Comp 2 - Uma 1 - Running Style,Day 4 - Team Comp 2 - Uma 1 - Role,Day 4 - Team Comp 2 - Uma 2 - Name,Day 4 - Team Comp 2 - Uma 2 - Running Style,Day 4 - Team Comp 2 - Uma 2 - Role,Day 4 - Team Comp 2 - Uma 3 - Name,Day 4 - Team Comp 2 - Uma 3 - Running Style,Day 4 - Team Comp 2 - Uma 3 - Role,Day 4 - Team Comp 2 - No. of attempts/races played,Day 4 - Team Comp 2 - Number of wins,Day 4 - How many team comps total?,Go to Submit page or fill in another day?,A or B Finals?,Finals - Team Comp - Uma 1 - Name,Finals - Team Comp - Uma 1 - Running Style,Finals - Team Comp - Uma 1 - Role,Finals - Team Comp - Uma 2 - Name,Finals - Team Comp - Uma 2 - Running Style,Finals - Team Comp - Uma 2 - Role,Finals - Team Comp - Uma 3 - Name,Finals - Team Comp - Uma 3 - Running Style,Finals - Team Comp - Uma 3 - Role,Upload results list screenshot or insert results list winner data manually?,Finals - Results List - Upload Screenshot,Finals - Winner - Own uma or Opponent's uma?,Finals - Winner - Name,Finals - Winner - Running Style,Finals - Winner - Time,Finals - Winner - No. ____ favorite (optional),Finals - Winner - Gate number (optional),Optional - Finals - Winner - Screenshot - Skills,Optional - Finals - Winner - Screenshot - Skills (Continued),Optional - Finals - Winner - Deck,Score,Email Address,Finals result?,Column 156
Kai,Graded (No Uma Restrictions),$1-100,None,None,3LB,2LB,3LB,SSR Stamina - Super Creek,31-45 (roughly 5-6 per day),Submit my answers,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,13,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dommyi,Graded (No Uma Restrictions),$101-500,1LB,MLB,0LB,MLB,MLB,SSR Speed - Kitasan Black,6-10 (roughly 1 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,4 Attempts - 20 Races total,16,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,16,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,10,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,8,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Maruzensky (Summer),Front Runner,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1sS1yZd5jHixPNW3BxRNxo8i5X2Eo05lp,,,,,,,,,,,,1st,
LiveAction,Graded (No Uma Restrictions),$101-500,3LB,0LB,1LB,2LB,MLB,SSR Speed - Kitasan Black,31-45 (roughly 5-6 per day),Day 1,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Meisho Doto,End Closer,Unity Cup Scenario Ace,3 Attempts - 15 Races total,12,Add 2nd Team Comp,Gold Ship,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Meisho Doto,End Closer,Unity Cup Scenario Ace,1 Attempt - 5 Races total,4,2 teams,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AmeMichi,Graded (No Uma Restrictions),$501-1000,2LB,3LB,MLB,1LB,MLB,SSR Pal - Riko Kashimoto,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Finals,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,Narita Taishin,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Mejiro McQueen,Pace Chaser,3:00.6,4,8,,,,,,1st,
Mephyxs,Graded (No Uma Restrictions),$0,MLB,MLB,MLB,1LB,MLB,SSR Pal - Riko Kashimoto,46+ (more than 6 per day),Day 2,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,4 Attempts - 20 Races total,19,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,18,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawa,Graded (No Uma Restrictions),$101-500,None,3LB,MLB,3LB,MLB,SSR Speed - Biko Pegasus,11-20 (roughly 2-3 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Oguri Cap,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,16,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,14,Go to Submit page,,,,,,,,,,,,,,A Finals,Oguri Cap,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Special Week,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1pViVetV_aoWjtHHRmThIBfzLQouivOWb,,[Starlight Beat] Oguri Cap,End,3:01.3,1,5,https://drive.google.com/open?id=1f6AK0Qj1p_o7Wh75i7fyt1w8tgJ2q7t5,,,,,1st,
Kato,Graded (No Uma Restrictions),$0,1LB,None,MLB,None,MLB,SSR Power - Rice Shower,6-10 (roughly 1 per day),Go to Submit page,Base target speed throughout the race,Sleeping Lion,"Kyoto, Fall","sunny, firm","3000m, non-standard distance",20.0 m/s,End Closer,Straightaway Spurt,Straightaway Spurt,Passing a BASE wit stat check DURING the race,60%,80%,Babylonians,Fill in a different section before submitting,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,3 Attempts - 15 Races total,10,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,2 Attempts - 10 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,8,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,4,Fill in another day before submitting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
casebeese,Graded (No Uma Restrictions),$101-500,3LB,0LB,MLB,3LB,MLB,SSR Stamina - Super Creek,11-20 (roughly 2-3 per day),Optional quiz - Libra Cup (CM6),Target speed for the last spurt mechanic only,Go-Home Specialist,"Kyoto, Fall","sunny, firm","3000m, non-standard distance",18.0 m/s,End Closer,Nimble Navigator,Straightaway Spurt,Passing a MODIFIED wit stat check DURING the race,60%,80%,Babylonians,Go to Submit page,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mejiro McQueen,Pace Chaser,Unity Cup Scenario Ace,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,3 Attempts - 15 Races total,7,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,3 Attempts - 15 Races total,10,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoruc,Graded (No Uma Restrictions),$0,3LB,MLB,None,2LB,MLB,SSR Speed - Kitasan Black,11-20 (roughly 2-3 per day),Day 4,Raw speed stat before the race begins,Sleeping Lion,"Kyoto, Fall","sunny, firm","3000m, non-standard distance",18.0 m/s,End Closer,Straightaway Spurt,Straightaway Spurt,Passing a MODIFIED wit stat check DURING the race,70%,80%,Greek,Go to Submit page,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,3,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Hishi Amazon,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,17,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,12,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False_Hope,Graded (No Uma Restrictions),$0,2LB,2LB,MLB,1LB,MLB,SSR Speed - Biko Pegasus,31-45 (roughly 5-6 per day),Day 3,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,4,,I accept these terms,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Silence Suzuka,Runaway,Sacrifice to overtake,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ampas,Graded (No Uma Restrictions),$0,0LB,None,3LB,0LB,MLB,SSR Stamina - Super Creek,21-30 (roughly 3-4 per day),Day 2,,,,,,,,,,,,,,,Friend sent me the link,3,,I accept these terms,King Halo,Late Surger,Unity Cup Scenario Ace,Rice Shower,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,6,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rehees,Graded (No Uma Restrictions),$0,0LB,MLB,1LB,3LB,MLB,SSR Speed - Kitasan Black,31-45 (roughly 5-6 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,18,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,19,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,13,Go to Submit page,,,,,,,,,,,,,,A Finals,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Special Week (Summer),End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Opponent's uma,Seiun Sky,Front Runner,3:00.5,2,5,,,,,,3rd,
Bearto,Graded (No Uma Restrictions),$1001-5000,MLB,MLB,1LB,MLB,MLB,SSR Speed - Kitasan Black,11-20 (roughly 2-3 per day),Day 1,,,,,,,,,,,,,,,Rather not say,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Add 2nd Team Comp,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,3 Attempts - 15 Races total,14,2 teams,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aizif,Graded (No Uma Restrictions),$0,3LB,None,0LB,0LB,MLB,SSR Speed - Sweep Tosho,21-30 (roughly 3-4 per day),Day 2,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,3,,I accept these terms,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Tokai Teio (Anime Collab),Pace Chaser,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blitz,Graded (No Uma Restrictions),$0,None,None,None,0LB,None,SSR Speed - Kitasan Black,11-20 (roughly 2-3 per day),Day 4,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Matikanefukukitaru,Late Surger,Unity Cup Scenario Ace,Tokai Teio,Pace Chaser,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,3 Attempts - 15 Races total,3,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,3 Attempts - 15 Races total,4,Go to Submit page,,,,,,,,,,,,,,Yes,B Group,,,,,,,,,,3 Attempts - 15 Races total,7,Go to Submit page,,,,,,,,,,,,,,Yes,B Group,,,,,,,,,,3 Attempts - 15 Races total,7,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geddon,Graded (No Uma Restrictions),$101-500,2LB,3LB,3LB,0LB,MLB,SSR Speed - Sweep Tosho,6-10 (roughly 1 per day),Day 1,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yomi,Graded (No Uma Restrictions),$0,2LB,3LB,None,None,MLB,SSR Speed - Kitasan Black,11-20 (roughly 2-3 per day),Day 4,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Oguri Cap,Pace Chaser,Unity Cup Scenario Ace,3 Attempts - 15 Races total,7,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,2 Attempts - 10 Races total,2,Fill in another day before submitting,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,2 Attempts - 10 Races total,2,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poke,Graded (No Uma Restrictions),$1-100,MLB,MLB,MLB,MLB,MLB,SSR Speed - Sweep Tosho,21-30 (roughly 3-4 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,19,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,19,Go to Submit page,,,,,,,,,,,,,,A Finals,Narita Taishin,End Closer,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Upload results list screenshot,https://drive.google.com/open?id=1bE3JViycW3ueR9ASHODpY1X23KVfWCVW,,[Nevertheless] Narita Taishin,End,3:01.5,2,3,https://drive.google.com/open?id=1El9-JtNCg-voWcgvlzcbyzs82nvzKO4y,,https://drive.google.com/open?id=1CLpEw0fRfiAqSzSeLPRGwzAcSgAr8fof,,,1st,
Crim,Graded (No Uma Restrictions),$101-500,1LB,2LB,1LB,1LB,MLB,SSR Speed - Kitasan Black,21-30 (roughly 3-4 per day),Day 2,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,3,,I accept these terms,Silence Suzuka,Runaway,Sacrifice to overtake,Agnes Tachyon,Pace Chaser,Unity Cup Scenario Ace,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,12,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,9,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rexonance,Graded (No Uma Restrictions),$1-100,1LB,None,MLB,3LB,MLB,SSR Stamina - Super Creek,31-45 (roughly 5-6 per day),Day 2,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,,,I accept these terms,Manhattan Cafe,End Closer,Unity Cup Scenario Ace,Rice Shower,Pace Chaser,Unity Cup Scenario Ace,Narita Taishin,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,18,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,17,Go to Submit page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compy,Graded (No Uma Restrictions),$101-500,0LB,1LB,3LB,2LB,MLB,SSR Stamina - Super Creek,6-10 (roughly 1 per day),Finals,,,,,,,,,,,,,,,@MooMooCows YouTube (or Twitch) channel - https://www.youtube.com/@MooMooCows,5,,I accept these terms,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,4 Attempts - 20 Races total,15,Fill in another day before submitting,,,,,,,,,,,,,,Yes,,,,,,,,,,4 Attempts - 20 Races total,12,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,11,Go to Submit page,,,,,,,,,,,,,,Yes,A Group,,,,,,,,,,4 Attempts - 20 Races total,12,Go to Submit page,,,,,,,,,,,,,,A Finals,Narita Taishin,End Closer,Unity Cup Scenario Ace,Gold Ship,End Closer,Unity Cup Scenario Ace,Mayano Top Gun,End Closer,Unity Cup Scenario Ace,Insert results list winner data manually,,Winner = Own uma,Narita Taishin,End Closer,3:02.4,1,3,https://drive.google.com/open?id=1dGUkYEVKfjRywi2QySr4d4qYoNA-9q1k,,https://drive.google.com/open?id=1seqCxqHOCmtMTTxTOFKqwlGQVtSGoQiG,,,1st,
